|Company|Product|TypeName|Inches|Ram|OS|Weight|Price_euros|Screen|ScreenW|ScreenH|Touchscreen|IPSpanel|RetinaDisplay|CPU_company|CPU_freq|CPU_model|PrimaryStorage|SecondaryStorage|PrimaryStorageType|SecondaryStorageType|GPU_company|GPU_model
784|Lenovo|ThinkPad T470s|Ultrabook|14.0|16|Windows 10|1.7|2299.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|512|0|SSD|No|Intel|HD Graphics 620
785|MSI|GS43VR 7RE|Gaming|14.0|16|Windows 10|1.6|1891.0|Full HD|1920|1080|No|Yes|No|Intel|2.8|Core i7 7700HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 1060
786|MSI|GL62M (i5-7300HQ/8GB/1TB|Gaming|15.6|8|Windows 10|2.2|1089.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7300HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 1050
787|Lenovo|Legion Y520-15IKBN|Gaming|15.6|4|Windows 10|2.4|999.0|Full HD|1920|1080|No|Yes|No|Intel|2.8|Core i7 7700HQ|1024|0|HDD|No|Nvidia|GeForce GTX 1050
788|Acer|Predator G9-793|Gaming|17.3|16|Windows 10|4.2|2299.0|Full HD|1920|1080|No|Yes|No|Intel|2.8|Core i7 7700HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 1060
789|Dell|Inspiron 7567|Gaming|15.6|8|Windows 10|2.62|985.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7300HQ|256|0|SSD|No|Nvidia|GeForce GTX 1050
790|Asus|FX502VM-DM560T (i7-7700HQ/8GB/1TB|Gaming|15.6|8|Windows 10|2.24|1339.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX1060
791|Vero|K146 (N3350/4GB/32GB/W10)|Notebook|14.0|4|Windows 10|1.22|202.9|Standard|1920|1080|No|No|No|Intel|1.1|Celeron Dual Core N3350|32|0|Flash Storage|No|Intel|HD Graphics 500
792|Lenovo|ThinkPad Yoga|2 in 1 Convertible|13.3|8|Windows 10|1.37|1970.0|Full HD|1920|1080|Yes|Yes|No|Intel|2.7|Core i7 7500U|512|0|SSD|No|Intel|HD Graphics 620
793|Lenovo|Yoga 510-15IKB|2 in 1 Convertible|15.6|8|Windows 10|2.08|959.0|Full HD|1920|1080|Yes|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|AMD|Radeon R7 M460
794|Apple|"MacBook 12"""|Ultrabook|12.0|8|Mac OS X|0.92|1165.0|Standard|2304|1440|No|Yes|Yes|Intel|1.2|Core M|512|0|Flash Storage|No|Intel|HD Graphics 5300
795|Lenovo|ThinkPad X1|2 in 1 Convertible|14.0|8|Windows 10|1.42|2330.0|Standard|2560|1440|Yes|Yes|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
796|Asus|R417NA-RS01 (N3350/4GB/32GB/W10)|Notebook|14.0|4|Windows 10|1.63|299.0|Standard|1366|768|No|No|No|Intel|1.1|Celeron Dual Core N3350|32|0|Flash Storage|No|Intel|HD Graphics 500
797|Dell|Latitude 3580|Notebook|15.6|8|Windows 10|1.95|810.0|Standard|1366|768|No|No|No|Intel|2.5|Core i5 7200U|128|0|SSD|No|Intel|HD Graphics 620
798|Lenovo|Yoga 910-13IKB|2 in 1 Convertible|13.9|8|Windows 10|1.38|1349.0|Full HD|1920|1080|Yes|Yes|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Intel|HD Graphics 620
799|Dell|Vostro 5568|Notebook|15.6|8|Windows 10|2.0|739.0|Full HD|1920|1080|No|No|No|Intel|2.0|Core i3 6006U|256|0|SSD|No|AMD|Radeon R5 M420X
800|HP|ZBook 17|Workstation|15.6|8|Windows 10|3.14|2064.9|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|256|0|SSD|No|Nvidia|Quadro M2200
801|Asus|Pro P2540UA-XS51|Notebook|15.6|8|Windows 10|2.37|1099.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
802|Dell|XPS 13|Ultrabook|13.3|8|Windows 10|1.29|1499.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
803|Dell|XPS 15|Notebook|15.6|8|Windows 10|2.06|1749.0|4K Ultra HD|3840|2160|Yes|No|No|Intel|2.5|Core i5 7300HQ|256|0|SSD|No|Nvidia|GeForce GTX 1050
804|Dell|Latitude 3180|Netbook|11.6|4|Windows 10|1.63|744.0|Standard|1366|768|No|No|No|Intel|1.1|Pentium Quad Core N4200|128|0|SSD|No|Intel|HD Graphics 505
805|HP|EliteBook 820|Netbook|12.5|8|Windows 10|1.26|1389.0|Standard|1366|768|No|No|No|Intel|2.6|Core i5 7300U|256|0|SSD|No|Intel|HD Graphics 620
806|Toshiba|Satellite Pro|Notebook|15.6|4|Windows 10|2.1|780.0|Standard|1366|768|No|No|No|Intel|2.3|Core i5 6200U|500|0|HDD|No|Intel|HD Graphics 520
807|HP|15-ba043na (A12-9700P/8GB/2TB/W10)|Notebook|15.6|8|Windows 10|2.04|629.0|Standard|1366|768|No|No|No|AMD|2.5|A12-Series 9700P|2048|0|HDD|No|AMD|Radeon R7 Graphics
808|Dell|Inspiron 7567|Gaming|15.6|16|Windows 10|2.62|1679.0|4K Ultra HD|3840|2160|No|No|No|Intel|2.8|Core i7 7700HQ|512|0|SSD|No|Nvidia|GeForce GTX 1050 Ti
809|Lenovo|IdeaPad 310-15IKB|Notebook|15.6|4|Windows 10|2.4|609.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|1024|0|HDD|No|Nvidia|GeForce 920M
810|HP|Omen 17-an012dx|Gaming|17.3|12|Windows 10|3.74|1749.0|Full HD|1920|1080|No|Yes|No|Intel|2.8|Core i7 7700HQ|1024|0|HDD|No|AMD|Radeon RX 580
811|MSI|GE72MVR 7RG|Gaming|17.3|16|Windows 10|2.9|2415.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|512|1024|SSD|HDD|Nvidia|GeForce GTX 1070
812|Samsung|Notebook 9|Ultrabook|13.3|8|Windows 10|0.81|1499.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
813|Dell|Vostro 5568|Notebook|15.6|8|Windows 10|1.98|961.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|1024|0|HDD|No|Nvidia|GeForce GT 940MX
814|Dell|Vostro 3568|Notebook|15.6|8|Windows 10|2.18|789.81|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|AMD|Radeon R5 M420
815|Lenovo|Thinkpad T470s|Ultrabook|14.0|8|Windows 10|1.32|1859.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Intel|HD Graphics 620
816|Razer|Blade Stealth|Ultrabook|12.5|16|Windows 10|1.29|1799.0|4K Ultra HD|3840|2160|Yes|Yes|No|Intel|2.5|Core i7 7500U|512|0|SSD|No|Intel|HD Graphics 620
817|HP|Chromebook 11|Netbook|11.6|4|Chrome OS|1.23|385.0|Standard|1366|768|No|No|No|Intel|1.6|Celeron Dual Core N3060|16|0|Flash Storage|No|Intel|HD Graphics 400
818|Dell|Alienware 17|Gaming|17.3|16|Windows 10|4.36|2505.02|Full HD|1920|1080|No|Yes|No|Intel|2.8|Core i7 7700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 1060
819|Dell|Latitude 3480|Notebook|14.0|4|Windows 10|1.76|755.0|Standard|1366|768|No|No|No|Intel|2.3|Core i5 6200U|500|0|HDD|No|Intel|HD Graphics 520
820|Lenovo|V110-15ISK (i3-6006U/4GB/500GB/W10)|Notebook|15.6|4|Windows 10|2.1|489.9|Standard|1366|768|No|No|No|Intel|2.0|Core i3 6006U|500|0|HDD|No|Intel|HD Graphics 520
821|Toshiba|Tecra X40-D-10Z|Ultrabook|14.0|4|Windows 10|1.25|1090.0|Standard|1366|768|No|No|No|Intel|2.5|Core i5 7200U|128|0|SSD|No|Intel|HD Graphics 620
822|Lenovo|Thinkpad X1|Ultrabook|14.0|8|Windows 10|1.13|2499.0|Full HD|1920|1080|No|Yes|No|Intel|2.7|Core i7 7500U|512|0|SSD|No|Intel|HD Graphics 620
823|MSI|GL62M 7RD|Gaming|15.6|8|Windows 10|2.4|1199.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7300HQ|256|0|SSD|No|Nvidia|GeForce GTX 1050
824|Lenovo|ThinkPad X1|Ultrabook|14.0|8|Windows 10|1.13|1875.0|Full HD|1920|1080|No|Yes|No|Intel|2.5|Core i5 7200U|256|0|Flash Storage|No|Intel|HD Graphics 620
825|Toshiba|Satellite Pro|Notebook|14.0|4|Windows 10|1.75|499.0|Standard|1366|768|No|No|No|Intel|2.1|Pentium Dual Core 4405U|128|0|SSD|No|Intel|HD Graphics 510
826|Asus|ZenBook Flip|2 in 1 Convertible|13.3|8|Windows 10|1.1|1358.0|Full HD|1920|1080|Yes|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
827|Dell|Latitude 3480|Notebook|14.0|4|Windows 10|1.76|585.0|Standard|1366|768|No|No|No|Intel|2.0|Core i3 6006U|500|0|HDD|No|Intel|HD Graphics 520
828|Acer|Chromebook 11|Netbook|11.6|4|Chrome OS|1.35|355.0|Standard|1366|768|No|Yes|No|Intel|1.6|Celeron Dual Core N3060|32|0|Flash Storage|No|Intel|HD Graphics 400
829|Acer|Swift 3|Notebook|14.0|8|Windows 10|1.5|619.0|Full HD|1920|1080|No|Yes|No|Intel|2.4|Core i3 7100U|128|0|SSD|No|Intel|HD Graphics 620
830|Razer|Blade Pro|Gaming|17.3|32|Windows 10|3.49|5499.0|4K Ultra HD|3840|2160|Yes|No|No|Intel|2.9|Core i7 7820HK|512|0|SSD|No|Nvidia|GeForce GTX 1080
831|Lenovo|Thinkpad X1|Ultrabook|14.0|16|Windows 10|1.1|2099.0|Quad HD+|2560|1440|No|Yes|No|Intel|2.6|Core i7 6600U|512|0|SSD|No|Intel|HD Graphics 520
832|Asus|VivoBook Max|Notebook|15.6|4|Linux|2.1|519.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|1024|0|HDD|No|Nvidia|GeForce 920
833|Lenovo|Thinkpad T460|Notebook|14.0|8|Windows 10|1.7|1186.0|Full HD|1920|1080|No|No|No|Intel|2.3|Core i5 6200U|256|0|SSD|No|Intel|HD Graphics 520
834|Lenovo|ThinkPad T470s|Notebook|14.0|8|Windows 10|1.32|1650.0|Full HD|1920|1080|No|Yes|No|Intel|2.6|Core i5 7300U|256|0|SSD|No|Intel|HD Graphics 620
835|Dell|Alienware 15|Gaming|15.6|16|Windows 10|3.21|2774.63|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 1070
836|Asus|Rog GL702VS-BA023T|Gaming|17.3|16|Windows 10|2.9|2419.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|256|1024|SSD|HDD|Nvidia|GeForce GTX 1070
837|Toshiba|Satellite Pro|Notebook|15.6|4|Windows 10|2.0|669.0|Standard|1366|768|No|No|No|Intel|2.4|Core i3 7100U|500|0|HDD|No|Intel|HD Graphics 620
838|Lenovo|N42-20 Chromebook|Notebook|14.0|4|Chrome OS|1.5|325.0|Standard|1366|768|No|No|No|Intel|1.6|Celeron Quad Core N3160|16|0|Flash Storage|No|Intel|HD Graphics 400
839|Asus|R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10)|Notebook|15.6|8|Windows 10|2.3|590.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|128|0|HDD|No|Intel|HD Graphics 620
840|Asus|Rog GL702VM-GC017T|Gaming|17.3|16|Windows 10|2.73|1799.0|Full HD|1920|1080|No|No|No|Intel|2.6|Core i7 6700HQ|512|1024|SSD|HDD|Nvidia|GeForce GTX 1060
841|Dell|Alienware 17|Gaming|17.3|32|Windows 10|4.42|3072.89|Full HD|1920|1080|No|Yes|No|Intel|2.8|Core i7 7700HQ|512|1024|SSD|HDD|Nvidia|GeForce GTX 1070
842|HP|ProBook 470|Notebook|17.3|8|Windows 10|2.63|910.0|Standard|1600|900|No|No|No|Intel|2.5|Core i5 7200U|1024|0|HDD|No|Nvidia|GeForce 930MX
843|Dell|Vostro 3568|Notebook|15.6|8|Windows 10|2.18|713.99|Standard|1366|768|No|No|No|Intel|2.5|Core i5 7200U|128|0|SSD|No|Intel|HD Graphics 620
844|HP|EliteBook 840|Ultrabook|14.0|8|Windows 7|1.54|1870.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i7 6500U|512|0|SSD|No|Intel|HD Graphics 520
845|Dell|Vostro 3568|Notebook|15.6|4|Windows 10|2.18|739.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|AMD|Radeon R5 M420
846|HP|Chromebook X360|2 in 1 Convertible|11.6|4|Chrome OS|1.4|615.0|Standard|1366|768|Yes|No|No|Intel|1.1|Celeron Dual Core N3350|32|0|Flash Storage|No|Intel|HD Graphics 500
847|Asus|ZenBook UX310UQ-GL026T|Ultrabook|13.3|8|Windows 10|1.45|1026.0|Full HD|1920|1080|No|Yes|No|Intel|2.3|Core i5 6200U|512|0|SSD|No|Nvidia|GeForce 940M
848|HP|EliteBook x360|2 in 1 Convertible|13.3|8|Windows 10|1.28|2277.0|Full HD|1920|1080|Yes|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
849|HP|EliteBook 840|Ultrabook|14.0|8|Windows 10|1.54|1468.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i7 6500U|512|0|SSD|No|Intel|HD Graphics 520
850|HP|250 G6|Notebook|15.6|4|No OS|1.86|299.0|Standard|1366|768|No|No|No|Intel|1.6|Celeron Dual Core N3060|128|0|SSD|No|Intel|HD Graphics 400
851|Asus|Rog GL502VM-DS74|Gaming|15.6|16|Windows 10|2.1|1899.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 1060
852|Dell|Inspiron 5767|Notebook|17.3|8|Linux|2.83|865.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|1024|0|HDD|No|AMD|Radeon R7 M445
853|Lenovo|ThinkPad T470p|Ultrabook|14.0|8|Windows 10|1.96|1903.0|Full HD|1920|1080|No|Yes|No|Intel|2.8|Core i7 7700HQ|256|0|SSD|No|Nvidia|GeForce GT 940MX
854|Asus|K556UR-DM621T (i7-7500U/8GB/256GB/GeForce|Notebook|15.6|8|Windows 10|2.3|787.0|Full HD|1920|1080|No|Yes|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Nvidia|GeForce GTX 930MX
855|Dell|Latitude 5580|Notebook|15.6|8|Windows 10|1.9|945.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|128|0|SSD|No|Intel|HD Graphics 620
856|Asus|X541NA (N4200/4GB/1TB/W10)|Notebook|15.6|4|Windows 10|2.0|449.0|Standard|1366|768|No|No|No|Intel|1.1|Pentium Quad Core N4200|1024|0|HDD|No|Intel|HD Graphics 505
857|HP|EliteBook x360|2 in 1 Convertible|13.3|8|Windows 10|1.28|2559.0|Full HD|1920|1080|Yes|No|No|Intel|2.8|Core i7 7600U|256|0|SSD|No|Intel|HD Graphics 620
858|Dell|Inspiron 5368|Notebook|13.3|8|Windows 10|1.62|649.0|Full HD|1920|1080|Yes|No|No|Intel|2.3|Core i5 6200U|1024|0|HDD|No|Intel|HD Graphics 520
859|Lenovo|IdeaPad 110-15ISK|Notebook|15.6|4|No OS|2.2|469.0|Full HD|1920|1080|No|No|No|Intel|2.0|Core i3 6006U|1024|0|HDD|No|Intel|HD Graphics 520
860|Lenovo|ThinkPad E570|Notebook|15.6|8|Windows 10|2.3|850.66|Full HD|1920|1080|No|Yes|No|Intel|2.5|Core i5 7200U|1024|0|HDD|No|Intel|HD Graphics 620
861|HP|EliteBook 850|Notebook|15.6|8|Windows 10|1.84|1349.0|Full HD|1920|1080|No|No|No|Intel|2.6|Core i5 7300U|256|0|SSD|No|AMD|Radeon R7 M465
862|Toshiba|Portege X30-D-10X|Notebook|13.3|4|Windows 10|1.05|1285.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|128|0|SSD|No|Intel|HD Graphics 620
863|Lenovo|Legion Y520-15IKBN|Gaming|15.6|8|No OS|2.5|1017.0|Full HD|1920|1080|No|Yes|No|Intel|2.5|Core i5 7300HQ|1024|0|HDD|No|Nvidia|GeForce GTX 1050
864|Dell|XPS 13|Ultrabook|13.3|16|Windows 10|1.29|2240.0|Quad HD+|3200|1800|Yes|No|No|Intel|2.5|Core i7 7660U|512|0|SSD|No|Intel|Iris Plus Graphics 640
865|HP|Probook 450|Notebook|15.6|4|Windows 10|2.07|910.0|Full HD|1920|1080|No|No|No|Intel|2.3|Core i5 6200U|500|0|HDD|No|Intel|HD Graphics 520
866|Toshiba|Portégé Z30-C-188|Ultrabook|13.3|8|Windows 10|1.2|1095.0|Standard|1366|768|No|No|No|Intel|2.3|Core i5 6200U|256|0|SSD|No|Intel|HD Graphics 520
867|Lenovo|ThinkPad Yoga|2 in 1 Convertible|13.3|8|Windows 10|1.37|1950.0|Full HD|1920|1080|Yes|Yes|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Intel|HD Graphics 620
868|Acer|TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10)|Notebook|14.0|8|Windows 10|1.56|902.0|Full HD|1920|1080|No|Yes|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
869|Dell|Precision 3520|Workstation|15.6|8|Windows 10|2.23|1778.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|1024|0|HDD|No|Nvidia|Quadro M620
870|Lenovo|ThinkPad L570|Notebook|15.6|4|Windows 10|2.38|1055.0|Standard|1366|768|No|No|No|Intel|2.5|Core i5 7200U|500|0|HDD|No|Intel|HD Graphics 620
871|Lenovo|IdeaPad 110-15ISK|Notebook|15.6|4|No OS|2.2|479.0|Full HD|1920|1080|No|No|No|Intel|2.0|Core i3 6006U|1024|0|HDD|No|AMD|Radeon R5 M430
872|Toshiba|Tecra A50-D-11D|Notebook|15.6|8|Windows 10|2.0|1388.0|Full HD|1920|1080|No|Yes|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Intel|HD Graphics 620
873|Lenovo|Thinkpad 13|Notebook|13.3|4|Windows 10|1.44|735.0|Full HD|1920|1080|No|Yes|No|Intel|2.4|Core i3 7100U|180|0|SSD|No|Intel|HD Graphics 620
874|Samsung|Notebook 9|Ultrabook|15.0|16|Windows 10|1.23|1849.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Nvidia|GeForce 940MX
875|Dell|Latitude 7280|Ultrabook|12.5|8|Windows 10|1.6|1690.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7600U|256|0|SSD|No|Intel|HD Graphics 620
876|Asus|X541NA-GO121 (N4200/4GB/1TB/Linux)|Notebook|15.6|4|Linux|2.0|398.99|Standard|1366|768|No|No|No|Intel|1.1|Pentium Quad Core N4200|1024|0|HDD|No|Intel|HD Graphics 505
877|Xiaomi|Mi Notebook|Ultrabook|13.3|8|Windows 10|1.28|935.0|Full HD|1920|1080|No|Yes|No|Intel|2.3|Core i5 6200U|256|0|SSD|No|Nvidia|GeForce 940MX
878|Dell|Vostro 5568|Notebook|15.6|4|Windows 10|2.18|912.5|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|128|1024|SSD|HDD|Nvidia|GeForce 940MX
879|HP|ProBook 450|Notebook|15.6|4|Windows 10|2.04|839.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
880|HP|EliteBook x360|2 in 1 Convertible|13.3|4|Windows 10|1.28|1700.0|Full HD|1920|1080|Yes|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
881|HP|Pavilion x360|2 in 1 Convertible|15.6|4|Windows 10|2.3|684.8|Standard|1366|768|Yes|No|No|Intel|2.5|Core i5 7200U|500|0|HDD|No|Intel|HD Graphics 620
882|Asus|VivoBook L402NA|Notebook|14.1|4|Windows 10|1.65|348.0|Standard|1366|768|No|No|No|Intel|1.1|Celeron Dual Core N3350|32|0|Flash Storage|No|Intel|HD Graphics 500
883|Lenovo|IdeaPad 510-15ISK|Notebook|15.6|8|Windows 10|2.2|669.0|Full HD|1920|1080|No|Yes|No|Intel|2.5|Core i7 6500U|1024|0|HDD|No|Nvidia|GeForce 940MX
884|Dell|Inspiron 3552|Notebook|15.6|4|Windows 10|2.2|369.0|Standard|1366|768|No|No|No|Intel|1.6|Pentium Quad Core N3710|500|0|HDD|No|Intel|HD Graphics
885|HP|EliteBook x360|2 in 1 Convertible|13.3|4|Windows 10|1.28|1799.0|Full HD|1920|1080|Yes|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
886|Dell|Vostro 3568|Notebook|15.6|4|Linux|2.18|455.7|Standard|1366|768|No|No|No|Intel|2.0|Core i3 6006U|1024|0|HDD|No|AMD|Radeon R5 M420X
887|Asus|Rog GL753VD-GC082T|Gaming|17.3|12|Windows 10|2.2|1369.9|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7300HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 1050
888|Acer|Chromebook C731-C78G|Netbook|11.6|4|Chrome OS|1.25|297.0|Standard|1366|768|No|Yes|No|Intel|1.6|Celeron Dual Core N3060|32|0|Flash Storage|No|Intel|HD Graphics 400
889|Lenovo|IdeaPad 110-17ACL|Notebook|17.3|4|Windows 10|2.8|379.0|Standard|1600|900|No|No|No|AMD|2.2|A4-Series 7210|500|0|HDD|No|AMD|Radeon R3
890|HP|Probook 640|Notebook|14.0|4|Windows 10|1.95|1265.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|128|0|SSD|No|Intel|HD Graphics 620
891|HP|Envy x360|2 in 1 Convertible|13.3|16|Windows 10|1.42|1399.0|Quad HD+|3200|1800|Yes|No|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Intel|HD Graphics 620
892|Samsung|Notebook 9|Ultrabook|15.0|8|Windows 10|1.17|1699.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Intel|HD Graphics 620
893|Lenovo|ThinkPad T470s|Ultrabook|14.0|8|Windows 10|1.32|1799.0|Full HD|1920|1080|No|Yes|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
894|MSI|GS73VR Stealth|Gaming|17.3|16|Windows 10|2.43|2649.0|4K Ultra HD|3840|2160|No|Yes|No|Intel|2.6|Core i7 6700HQ|512|2048|SSD|HDD|Nvidia|GeForce GTX 1060
895|Toshiba|Portege X30-D-10V|Notebook|13.3|8|Windows 10|1.05|1475.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
896|Dell|Inspiron 7567|Gaming|15.6|8|Linux|2.62|929.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i7 7700HQ|1024|0|HDD|No|Nvidia|GeForce GTX 1050Ti
897|HP|ProBook 450|Notebook|15.6|8|Windows 10|2.04|900.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|1024|0|HDD|No|Nvidia|GeForce 930MX
898|Dell|Vostro 3568|Notebook|15.6|4|Windows 10|2.18|614.0|Standard|1366|768|No|No|No|Intel|2.0|Core i3 6006U|1024|0|HDD|No|AMD|Radeon R5 M420X
899|Dell|Latitude 5580|Notebook|15.6|8|Windows 10|1.9|935.0|Full HD|1920|1080|No|No|No|Intel|2.6|Core i5 7300U|500|0|HDD|No|Intel|HD Graphics 620
900|Dell|XPS 13|2 in 1 Convertible|13.3|8|Windows 10|1.24|2013.1|Quad HD+|3200|1800|Yes|No|No|Intel|1.3|Core i7 7Y75|512|0|SSD|No|Intel|HD Graphics 615
901|Asus|G701VO-IH74K (i7-6820HK/32GB/2x|Gaming|17.3|32|Windows 10|3.58|1279.0|Full HD|1920|1080|No|Yes|No|Intel|2.7|Core i7 6820HK|256|256|SSD|SSD|Nvidia|GeForce GTX 980M
902|Dell|XPS 13|2 in 1 Convertible|13.3|16|Windows 10|1.22|1649.0|Full HD|1920|1080|Yes|No|No|Intel|1.3|Core i7 7Y75|256|0|SSD|No|Intel|HD Graphics 615
903|Lenovo|ThinkPad X1|Ultrabook|14.0|8|Windows 10|1.13|2049.0|Full HD|1920|1080|No|Yes|No|Intel|2.7|Core i7 7500U|256|0|Flash Storage|No|Intel|HD Graphics 620
904|Lenovo|ThinkPad T570|Notebook|15.6|8|Windows 10|1.95|1962.99|Full HD|1920|1080|No|Yes|No|Intel|2.5|Core i5 7200U|512|0|SSD|No|Intel|HD Graphics 620
905|LG|Gram 15Z970|Ultrabook|15.6|16|Windows 10|1.08|2099.0|Full HD|1920|1080|Yes|Yes|No|Intel|2.7|Core i7 7500U|512|0|SSD|No|Intel|HD Graphics 620
906|HP|Elitebook 820|Netbook|12.5|8|Windows 10|1.26|1483.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|512|0|SSD|No|Intel|HD Graphics 620
907|Acer|Chromebook CB5-571-C1DZ|Notebook|15.6|4|Chrome OS|2.2|359.0|Full HD|1920|1080|No|Yes|No|Intel|1.5|Celeron Dual Core 3205U|16|0|Flash Storage|No|Intel|HD Graphics
908|Lenovo|IdeaPad Y700-15ISK|Notebook|15.6|8|Windows 10|2.6|789.0|Full HD|1920|1080|No|Yes|No|Intel|2.3|Core i5 6300HQ|128|1024|SSD|HDD|Nvidia|GeForce GTX 960M
909|LG|Gram 14Z970|Ultrabook|14.0|8|Windows 10|0.98|1899.0|Full HD|1920|1080|Yes|Yes|No|Intel|2.7|Core i7 7500U|512|0|SSD|No|Intel|HD Graphics 620
910|Dell|Latitude 5480|Notebook|14.0|8|Windows 10|1.6|1205.0|Full HD|1920|1080|No|No|No|Intel|2.8|Core i5 7440HQ|256|0|SSD|No|Intel|HD Graphics 620
911|HP|Elitebook Folio|Ultrabook|12.5|8|Windows 10|1.09|3100.0|4K Ultra HD|3840|2160|Yes|No|No|Intel|1.2|Core M 6Y75|240|0|SSD|No|Intel|HD Graphics 515
912|Lenovo|IdeaPad 510-15IKB|Notebook|15.6|6|Windows 10|2.2|789.0|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Nvidia|GeForce 940MX
913|HP|ProBook 450|Notebook|15.6|8|Windows 10|2.04|1018.99|Full HD|1920|1080|No|No|No|Intel|2.7|Core i7 7500U|256|0|SSD|No|Nvidia|GeForce 930MX
914|Acer|Aspire E5-575|Notebook|15.6|4|Windows 10|2.4|499.0|Full HD|1920|1080|No|No|No|Intel|2.4|Core i3 7100U|1024|0|HDD|No|Intel|HD Graphics 620
915|Lenovo|ThinkPad 13|Notebook|13.3|4|Windows 10|1.44|881.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|128|0|SSD|No|Intel|HD Graphics 620
916|HP|Probook 430|Notebook|13.3|8|Windows 10|1.49|960.0|Full HD|1920|1080|No|No|No|Intel|2.5|Core i5 7200U|256|0|SSD|No|Intel|HD Graphics 620
